args.keyword is: ['MEMORY', 'POINTE', 'INTEGRITY', 'CFI', 'CPI', 'TAG', 'COMPART', 'STACK', 'HEAP', ' BIN', 'CAPABILITY', 'CONTROL FLOW', 'CONTROL-FLOW', 'CHECK', ' C ', 'TYPE ', 'TYPE-', 'DATA FLOW', 'DATA-FLOW', 'ISOLATION', 'INTRA PROCEDURE', 'INTRA-PROCEDURE', 'PROCESS', 'INTEL', 'ARM', 'RISC-V', 'RISC V', 'SECUR', 'DETECT', 'VULNER', 'MITIGATION', 'METADATA', 'ENFORCE', 'ATTACK', 'PREVENT', 'TRACK', 'THREAT', 'EXPLOIT', 'PROTECT', 'AUTH', 'KEY\n']
args.excludekeyword is: ['DATABASE', 'DATACENTER', 'NEURAL', 'LEARNING', 'LANGUAGE MODEL', 'CONVOLUTIONAL', 'TENSOR', 'SMART', 'BLOCKCHAIN', 'SUPPLY CHAIN', 'CONCURR', 'QUANTUM', 'DNN', 'CNN', 'RNN', 'GNN', 'BNN', 'DRAM', 'NVM', 'NON-VOLATILE', 'MEMORY MANAGEMENT', 'POWER', 'THERMAL', 'NETWORK', 'DNS', ' IP', ' TCP', 'DDOS', 'VOLTAGE', 'PRE-TRAIN', 'TRAINING', 'VIDEO', 'VOICE', 'SPEECH', 'BLUETOOTH', 'PARALLEL', 'GPU', 'MACHINE LEARNING', 'ADVERSARIAL', 'CLOUD', 'MIRCO SERVICE', ' EDGE ', 'MALWARE', 'TRAFFIC', 'PROTOCOL', 'INTERNET OF THING', ' IOT', '3D', '3-D', 'FLASH', 'NEAR-MEMORY', 'PERSISTENT MEMORY', 'BROWSER', 'WEBSITE', 'POISSON', 'HTTP', 'VEHICLE', 'AUTONOMOUS', 'MEMORY MODEL', 'STACK OVERFLOW', 'SENSOR', 'ROWHAMMER', 'ZERO-KNOWLEDGE PROOFS', 'PROOFS OF SHUFFLE', 'DISTRIBUTED', 'FILE SYSTEM', 'HIGH SPEED', 'SPEEDING', 'MOBILE', 'I/O', 'DEVICE', 'INDUSTRIAL', 'GRAPH REASONING', ' FACE', 'SIDE CHANNEL', 'SIDE-CHANNEL', 'CACHE', 'RANSOMWARE', 'APPLICATIONS', 'CONVERGENCE', 'MODAL', 'BUSINESS', 'MEMBERSHIP INFERENCE']
==========,PACMPL,TITLE,AUTHORS,URL,===========
* A NOVEL VERIFICATION SCHEME TO RESIST ONLINE PASSWORD GUESSING ATTACKS.,https://doi.org/10.1109/TDSC.2022.3174576, ,Albert Guan Chia-Mei Chen
==========,TIFS,TITLE,AUTHORS,URL,===========
* A RANDOMIZED FILTERING STRATEGY AGAINST INFERENCE ATTACKS ON ACTIVE STEERING CONTROL SYSTEMS.,https://doi.org/10.1109/TIFS.2021.3130439, ,Ehsan Nekouei Mohammad Pirani Henrik Sandberg Karl Henrik Johansson
* ROLE OF SHARED KEY FOR SECURE COMMUNICATION OVER 2-USER GAUSSIAN Z-INTERFERENCE CHANNEL.,https://doi.org/10.1109/TIFS.2021.3132234, ,Uppalapati Somalatha Parthajit Mohapatra
* SECURE MILLIMETER-WAVE AD HOC COMMUNICATIONS USING PHYSICAL LAYER SECURITY.,https://doi.org/10.1109/TIFS.2021.3054507, ,Yuanyu Zhang Yulong Shen Xiaohong Jiang Shoji Kasahara
* FUNDAMENTAL LIMITS-ACHIEVING POLAR CODE DESIGNS FOR BIOMETRIC IDENTIFICATION AND AUTHENTICATION.,https://doi.org/10.1109/TIFS.2021.3137749, ,Linghui Zhou Tobias J. Oechtering Mikael Skoglund
* ON MAXIMIZING THE SUM SECRET KEY RATE FOR RECONFIGURABLE INTELLIGENT SURFACE-ASSISTED MULTIUSER SYSTEMS.,https://doi.org/10.1109/TIFS.2021.3138612, ,Guyue Li Chen Sun Wei Xu Marco Di Renzo Aiqun Hu
* ROBUST SECURE BEAMFORMING FOR INTELLIGENT REFLECTING SURFACE ASSISTED FULL-DUPLEX MISO SYSTEMS.,https://doi.org/10.1109/TIFS.2021.3137754, ,Yimeng Ge Jiancun Fan
* SCOREGAN: A FRAUD REVIEW DETECTOR BASED ON REGULATED GAN WITH DATA AUGMENTATION.,https://doi.org/10.1109/TIFS.2021.3139771, ,Saeedreza Shehnepoor Roberto Togneri Wei Liu Mohammed Bennamoun
* FAST PRIVACY-PRESERVING TEXT CLASSIFICATION BASED ON SECURE MULTIPARTY COMPUTATION.,https://doi.org/10.1109/TIFS.2022.3144007, ,Amanda Cristina Davi Resende Davis Railsback Rafael Dowsley Anderson C. A. Nascimento Diego F. Aranha
* THREE BIRDS WITH ONE STONE: USER INTENTION UNDERSTANDING AND INFLUENTIAL NEIGHBOR DISCLOSURE FOR INJECTION ATTACK DETECTION.,https://doi.org/10.1109/TIFS.2022.3146769, ,Zhihai Yang Qindong Sun Zhaoli Liu
* FINEDIFT: FINE-GRAINED DYNAMIC INFORMATION FLOW TRACKING FOR DATA-FLOW INTEGRITY USING COPROCESSOR.,https://doi.org/10.1109/TIFS.2022.3144868, ,Kejun Chen Orlando Arias Qingxu Deng Daniela Oliveira Xiaolong Guo Yier Jin
* ON EXPLOITING MESSAGE LEAKAGE IN (FEW) NIST PQC CANDIDATES FOR PRACTICAL MESSAGE RECOVERY ATTACKS.,https://doi.org/10.1109/TIFS.2021.3139268, ,Prasanna Ravi Shivam Bhasin Sujoy Sinha Roy Anupam Chattopadhyay
* APIVADS: A NOVEL PRIVACY-PRESERVING PIVOT ATTACK DETECTION SCHEME BASED ON STATISTICAL PATTERN RECOGNITION.,https://doi.org/10.1109/TIFS.2022.3146076, ,Rafael Salema Marques Haider M. Al-Khateeb Gregory Epiphaniou Carsten Maple
* REVEALING TASK-RELEVANT MODEL MEMORIZATION FOR SOURCE-PROTECTED UNSUPERVISED DOMAIN ADAPTATION.,https://doi.org/10.1109/TIFS.2022.3149397, ,Baoyao Yang Andy Jinhua Ma Pong C. Yuen
* VALKYRIE: VULNERABILITY ASSESSMENT TOOL AND ATTACK FOR PROVABLY-SECURE LOGIC LOCKING TECHNIQUES.,https://doi.org/10.1109/TIFS.2022.3149147, ,Nimisha Limaye Satwik Patnaik Ozgur Sinanoglu
* SECURE ACTIVE AND PASSIVE BEAMFORMING IN IRS-AIDED MIMO SYSTEMS.,https://doi.org/10.1109/TIFS.2022.3159108, ,Saba Asaad Yifei Wu Ali Bereyhi Ralf R. Müller Rafael F. Schaefer H. Vincent Poor
* CONTENT-AWARE DETECTION OF TEMPORAL METADATA MANIPULATION.,https://doi.org/10.1109/TIFS.2022.3159154, ,Rafael Padilha Tawfiq Salem Scott Workman Fernanda A. Andaló Anderson Rocha Nathan Jacobs
* EFFICIENT STEGANOGRAPHY IN JPEG IMAGES BY MINIMIZING PERFORMANCE OF OPTIMAL DETECTOR.,https://doi.org/10.1109/TIFS.2021.3111713, ,Rémi Cogranne Quentin Giboulot Patrick Bas
* ONE PARAMETER DEFENSE - DEFENDING AGAINST DATA INFERENCE ATTACKS VIA DIFFERENTIAL PRIVACY.,https://doi.org/10.1109/TIFS.2022.3163591, ,Dayong Ye Sheng Shen Tianqing Zhu Bo Liu Wanlei Zhou
* ENHANCING LEAKAGE PREVENTION FOR MAPREDUCE.,https://doi.org/10.1109/TIFS.2022.3166641, ,Yongzhi Wang Xiaoyu Zhang Yao Wu Yulong Shen
* SELF-SECURE CAPACITY-ACHIEVING FEEDBACK SCHEMES OF GAUSSIAN MULTIPLE-ACCESS WIRETAP CHANNELS WITH DEGRADED MESSAGE SETS.,https://doi.org/10.1109/TIFS.2022.3164196, ,Bin Dai Chong Li Yingbin Liang Zheng Ma Shlomo Shamai
* INFORMATION LEAKAGE IN CODE-BASED MASKING: A SYSTEMATIC EVALUATION BY HIGHER-ORDER ATTACKS.,https://doi.org/10.1109/TIFS.2022.3167914, ,Wei Cheng Sylvain Guilley Jean-Luc Danger
* TRUSTSAMP: SECURING STREAMING MUSIC AGAINST MULTIVECTOR ATTACKS ON ARM PLATFORM.,https://doi.org/10.1109/TIFS.2022.3170274, ,Yanchu Li Lingguang Lei Yuewu Wang Jiwu Jing Quan Zhou
* MULTIVARIATE SIDE-INFORMED GAUSSIAN EMBEDDING MINIMIZING STATISTICAL DETECTABILITY.,https://doi.org/10.1109/TIFS.2022.3173184, ,Quentin Giboulot Patrick Bas Rémi Cogranne
* STATISTICAL EFFECTIVE FAULT ATTACKS: THE OTHER SIDE OF THE COIN.,https://doi.org/10.1109/TIFS.2022.3172634, ,Navid Vafaei Sara Zarei Nasour Bagheri Maria Eichlseder Robert Primas Hadi Soleimany
* MOTION-ADAPTIVE DETECTION OF HEVC DOUBLE COMPRESSION WITH THE SAME CODING PARAMETERS.,https://doi.org/10.1109/TIFS.2022.3176188, ,Qiang Xu Xinghao Jiang Tanfeng Sun Alex C. Kot
* TOWARD PRIVACY-PRESERVING AGGREGATE REVERSE SKYLINE QUERY WITH STRONG SECURITY.,https://doi.org/10.1109/TIFS.2022.3188147, ,Songnian Zhang Suprio Ray Rongxing Lu Yunguo Guan Yandong Zheng Jun Shao
* PROTECTING LOCATION PRIVACY BY MULTIQUERY: A DYNAMIC BAYESIAN GAME THEORETIC APPROACH.,https://doi.org/10.1109/TIFS.2022.3189531, ,Shu Hong Lingjie Duan Jianwei Huang
* ADVERT: AN ADAPTIVE AND DATA-DRIVEN ATTENTION ENHANCEMENT MECHANISM FOR PHISHING PREVENTION.,https://doi.org/10.1109/TIFS.2022.3189530, ,Linan Huang Shumeng Jia Emily Balcetis Quanyan Zhu
* ELM: A LOW-LATENCY AND SCALABLE MEMORY ENCRYPTION SCHEME.,https://doi.org/10.1109/TIFS.2022.3188146, ,Akiko Inoue Kazuhiko Minematsu Maya Oda Rei Ueno Naofumi Homma
* WRONGDOING MONITOR: A GRAPH-BASED BEHAVIORAL ANOMALY DETECTION IN CYBER SECURITY.,https://doi.org/10.1109/TIFS.2022.3191493, ,Cheng Wang Hangyu Zhu
* OWNER-ENABLED SECURE AUTHORIZED KEYWORD SEARCH OVER ENCRYPTED DATA WITH FLEXIBLE METADATA.,https://doi.org/10.1109/TIFS.2022.3163886, ,Jiabei Wang Rui Zhang Jianhao Li Yuting Xiao
* DOCUMENT RECAPTURE DETECTION BASED ON A UNIFIED DISTORTION MODEL OF HALFTONE CELLS.,https://doi.org/10.1109/TIFS.2022.3192999, ,Zhaoxu Hu Changsheng Chen Wai Ho Mow Jiwu Huang
* BCAUTH: PHYSICAL LAYER ENHANCED AUTHENTICATION AND ATTACK TRACING FOR BACKSCATTER COMMUNICATIONS.,https://doi.org/10.1109/TIFS.2022.3195407, ,Pu Wang Zheng Yan Kai Zeng
* NEW ATTACKS ON THE GPRS ENCRYPTION ALGORITHMS GEA-1 AND GEA-2.,https://doi.org/10.1109/TIFS.2022.3197064, ,Lin Ding Zheng Wu Xinhai Wang Ziyu Guan Mingjin Li
* DOMAIN-AGNOSTIC DOCUMENT AUTHENTICATION AGAINST PRACTICAL RECAPTURING ATTACKS.,https://doi.org/10.1109/TIFS.2022.3197054, ,Changsheng Chen Shuzheng Zhang Fengbo Lan Jiwu Huang
"* COMMENTS ON ""PASSBIO: PRIVACY-PRESERVING USER-CENTRIC BIOMETRIC AUTHENTICATION"".",https://doi.org/10.1109/TIFS.2022.3195380, ,Hee-Yong Kwon Mun-Kyu Lee
* FINGERPRINT PRESENTATION ATTACK DETECTION BY CHANNEL-WISE FEATURE DENOISING.,https://doi.org/10.1109/TIFS.2022.3197058, ,Feng Liu Zhe Kong Haozhe Liu Wentian Zhang Linlin Shen
* DEEPSYSLOG: DEEP ANOMALY DETECTION ON SYSLOG USING SENTENCE EMBEDDING AND METADATA.,https://doi.org/10.1109/TIFS.2022.3201379, ,Junwei Zhou Yijia Qian Qingtian Zou Peng Liu Jianwen Xiang
* A LOW-CALCULATION CONTACTLESS CONTINUOUS AUTHENTICATION BASED ON POSTURAL TRANSITION.,https://doi.org/10.1109/TIFS.2022.3196270, ,Shijia Liu Yanru Chen Hao Wang Hongbin Liang Liangyin Chen
* ON MESSAGE AUTHENTICATION CHANNEL CAPACITY OVER A WIRETAP CHANNEL.,https://doi.org/10.1109/TIFS.2022.3201386, ,Dajiang Chen Shaoquan Jiang Ning Zhang Lei Liu Kim-Kwang Raymond Choo
* EYE KNOW YOU TOO: TOWARD VIABLE END-TO-END EYE MOVEMENT BIOMETRICS FOR USER AUTHENTICATION.,https://doi.org/10.1109/TIFS.2022.3201369, ,Dillon J. Lohr Oleg V. Komogortsev
* SECURE-RELIABLE TRANSMISSION DESIGNS FOR FULL-DUPLEX RECEIVER WITH FINITE-ALPHABET INPUTS.,https://doi.org/10.1109/TIFS.2022.3206420, ,Guiyang Xia Xiaobo Zhou Lichuan Gu Feng Shu Yongpeng Wu Jiangzhou Wang
* HIDE AND SEEK: SEEKING THE (UN)-HIDDEN KEY IN PROVABLY-SECURE LOGIC LOCKING TECHNIQUES.,https://doi.org/10.1109/TIFS.2022.3207361, ,Satwik Patnaik Nimisha Limaye Ozgur Sinanoglu
* SDOS: SELFISH MINING-BASED DENIAL-OF-SERVICE ATTACK.,https://doi.org/10.1109/TIFS.2022.3202696, ,Qiuhua Wang Tianyu Xia Dong Wang Yizhi Ren Gongxun Miao Kim-Kwang Raymond Choo
* CANCELLABLE TEMPLATE DESIGN FOR PRIVACY-PRESERVING EEG BIOMETRIC AUTHENTICATION SYSTEMS.,https://doi.org/10.1109/TIFS.2022.3204222, ,Min Wang Song Wang Jiankun Hu
* MEASUREMENT-BASED OPTIMAL STEALTHY ATTACKS ON REMOTE STATE ESTIMATION.,https://doi.org/10.1109/TIFS.2022.3206419, ,Pengyu Li Dan Ye
* A SECURE TWO-FACTOR AUTHENTICATION SCHEME FROM PASSWORD-PROTECTED HARDWARE TOKENS.,https://doi.org/10.1109/TIFS.2022.3209886, ,Shanshan Li Chunxiang Xu Yuan Zhang Jianying Zhou
* MPI: MEMORY PROTECTION FOR INTERMITTENT COMPUTING.,https://doi.org/10.1109/TIFS.2022.3210866, ,Michele Grisafi Mahmoud Ammar Kasim Sinan Yildirim Bruno Crispo
* THE IMPACT OF SIDE INFORMATION ON PHYSICAL LAYER SECURITY UNDER CORRELATED FADING CHANNELS.,https://doi.org/10.1109/TIFS.2022.3212198, ,Farshad Rostami Ghadi Francisco Javier López-Martínez Wei-Ping Zhu Jean-Marie Gorce
* SOCI: A TOOLKIT FOR SECURE OUTSOURCED COMPUTATION ON INTEGERS.,https://doi.org/10.1109/TIFS.2022.3211707, ,Bowen Zhao Jiaming Yuan Ximeng Liu Yongdong Wu HweeHwa Pang Robert H. Deng
* FACE MORPHING ATTACK DETECTION AND LOCALIZATION BASED ON FEATURE-WISE SUPERVISION.,https://doi.org/10.1109/TIFS.2022.3212276, ,Le Qin Fei Peng Min Long
* SBCMA: SEMI-BLIND COMBINED MIDDLE-ROUND ATTACK ON BIT-PERMUTATION CIPHERS WITH APPLICATION TO AEAD SCHEMES.,https://doi.org/10.1109/TIFS.2022.3213424, ,Xiaolu Hou Jakub Breier Shivam Bhasin
* PHYSICALLY RELATED FUNCTIONS: EXPLOITING RELATED INPUTS OF PUFS FOR AUTHENTICATED-KEY EXCHANGE.,https://doi.org/10.1109/TIFS.2022.3214089, ,Durba Chatterjee Harishma Boyapally Sikhar Patranabis Urbi Chatterjee Aritra Hazra Debdeep Mukhopadhyay
* STOP: A SERVICE ORIENTED INTERNET PURIFICATION AGAINST LINK FLOODING ATTACKS.,https://doi.org/10.1109/TIFS.2022.3152406, ,Ning Lu Junwei Zhang Ximeng Liu Wenbo Shi Jianfeng Ma
* SINGLE-LEADER-MULTIPLE-FOLLOWERS STACKELBERG SECURITY GAME WITH HYPERGAME FRAMEWORK.,https://doi.org/10.1109/TIFS.2022.3155294, ,Zhaoyang Cheng Guanpu Chen Yiguang Hong
* DETECTING OVERLAPPED OBJECTS IN X-RAY SECURITY IMAGERY BY A LABEL-AWARE MECHANISM.,https://doi.org/10.1109/TIFS.2022.3154287, ,Cairong Zhao Liang Zhu Shuguang Dou Weihong Deng Liang Wang
* RPHX: RESULT PATTERN HIDING CONJUNCTIVE QUERY OVER PRIVATE COMPRESSED INDEX USING INTEL SGX.,https://doi.org/10.1109/TIFS.2022.3144877, ,Qin Jiang Ee-Chien Chang Yong Qi Saiyu Qi Pengfei Wu Jianfeng Wang
* ROSE: ROBUST SEARCHABLE ENCRYPTION WITH FORWARD AND BACKWARD SECURITY.,https://doi.org/10.1109/TIFS.2022.3155977, ,Peng Xu Willy Susilo Wei Wang Tianyang Chen Qianhong Wu Kaitai Liang Hai Jin
==========,TISSEC,TITLE,AUTHORS,URL,===========
* OPTIMALLY EFFICIENT MULTI-PARTY FAIR EXCHANGE AND FAIR SECURE MULTI-PARTY COMPUTATION.,https://doi.org/10.1145/3477530, ,Handan Kilinç Alper Alptekin Küpçü
* AUTOPROFILE: TOWARDS AUTOMATED PROFILE GENERATION FOR MEMORY ANALYSIS.,https://doi.org/10.1145/3485471, ,Fabio Pagani Davide Balzarotti
* SECURE SELECTIONS ON ENCRYPTED MULTI-WRITER STREAMS.,https://doi.org/10.1145/3485470, ,Angelo Massimo Perillo Giuseppe Persiano Alberto Trombetta
* TERMINATOR: A SECURE COPROCESSOR TO ACCELERATE REAL-TIME ANTIVIRUSES USING INSPECTION BREAKPOINTS.,https://doi.org/10.1145/3494535, ,Marcus Botacin Francis B. Moreira Philippe O. A. Navaux André Grégio Marco A. Z. Alves
* IMPROVING UNLINKABILITY OF ATTRIBUTE-BASED AUTHENTICATION THROUGH GAME THEORY.,https://doi.org/10.1145/3501260, ,Yevhen Zolotavkin Jongkil Jay Jeong Veronika Kuchta Maksym Slavnenko Robin Doss
* GENERATING QUALITY THREAT INTELLIGENCE LEVERAGING OSINT AND A CYBER THREAT UNIFIED TAXONOMY.,https://doi.org/10.1145/3530977, ,Cláudio Martins Ibéria Medeiros
* COMPUTATION ON ENCRYPTED DATA USING DATAFLOW AUTHENTICATION.,https://doi.org/10.1145/3513005, ,Andreas Fischer Benny Fuhry Jörn Kußmaul Jonas Janneck Florian Kerschbaum Eric Bodden
* IN THE LAND OF MMUS: MULTIARCHITECTURE OS-AGNOSTIC VIRTUAL MEMORY FORENSICS.,https://doi.org/10.1145/3528102, ,Andrea Oliveri Davide Balzarotti
* VALUED AUTHORIZATION POLICY EXISTENCE PROBLEM: THEORY AND EXPERIMENTS.,https://doi.org/10.1145/3528101, ,Jason Crampton Eduard Eiben Gregory Z. Gutin Daniel Karapetyan Diptapriyo Majumdar
* WHAT IS BEAUTIFUL IS SECURE.,https://doi.org/10.1145/3533047, ,Milica Stojmenovic Eric Spero Milos Stojmenovic Robert Biddle
* DYNAMIC BINARY TRANSLATION FOR SGX ENCLAVES.,https://doi.org/10.1145/3532862, ,Jinhua Cui Shweta Shinde Satyaki Sen Prateek Saxena Pinghai Yuan
* HOTFUZZ: DISCOVERING TEMPORAL AND SPATIAL DENIAL-OF-SERVICE VULNERABILITIES THROUGH GUIDED MICRO-FUZZING.,https://doi.org/10.1145/3532184, ,William Blair Andrea Mambretti Sajjad Arshad Michael Weissbacher William Robertson Engin Kirda Manuel Egele
==========,COMPSEC,TITLE,AUTHORS,URL,===========
* DOMAIN ADAPTATION FOR WINDOWS ADVANCED PERSISTENT THREAT DETECTION.,https://doi.org/10.1016/j.cose.2021.102496, ,Rory Coulter Jun Zhang Lei Pan Yang Xiang
* DETECTION TIME OF DATA BREACHES.,https://doi.org/10.1016/j.cose.2021.102508, ,Yaman Roumani
* BADASLR: EXCEPTIONAL CASES OF ASLR AIDING EXPLOITATION.,https://doi.org/10.1016/j.cose.2021.102510, ,DaeHee Jang
* RCRYPTECT: REAL-TIME DETECTION OF CRYPTOGRAPHIC FUNCTION IN THE USER-SPACE FILESYSTEM.,https://doi.org/10.1016/j.cose.2021.102512, ,Seungkwang Lee Nam-Su Jho Doyoung Chung Yousung Kang Myungchul Kim
"* CYBER SECURITY CHALLENGES IN AVIATION COMMUNICATION, NAVIGATION, AND SURVEILLANCE.",https://doi.org/10.1016/j.cose.2021.102516, ,Gaurav Dave Gaurav Choudhary Vikas Sihag Ilsun You Kim-Kwang Raymond Choo
* MPDS-RCA: MULTI-LEVEL PRIVACY-PRESERVING DATA SHARING FOR RESISTING COLLUSION ATTACKS BASED ON AN INTEGRATION OF CP-ABE AND LDP.,https://doi.org/10.1016/j.cose.2021.102523, ,Haina Song Fangfang Yin Xinyu Han Tao Luo Jianfeng Li
* INFORMATION SECURITY POLICY NON-COMPLIANCE: CAN CAPITULATION THEORY EXPLAIN USER BEHAVIORS?,https://doi.org/10.1016/j.cose.2021.102526, ,Alexander J. McLeod Jr. Diane Dolezel
* SECURITY OF BUILDING AUTOMATION AND CONTROL SYSTEMS: SURVEY AND FUTURE RESEARCH DIRECTIONS.,https://doi.org/10.1016/j.cose.2021.102527, ,Vitor Graveto Tiago Cruz Paulo Simões
* NEURONAL JAMMING CYBERATTACK OVER INVASIVE BCIS AFFECTING THE RESOLUTION OF TASKS REQUIRING VISUAL CAPABILITIES.,https://doi.org/10.1016/j.cose.2021.102534, ,Sergio López Bernal Alberto Huertas Celdrán Gregorio Martínez Pérez
* DEVELOPING DECISION SUPPORT FOR CYBERSECURITY THREAT AND INCIDENT MANAGERS.,https://doi.org/10.1016/j.cose.2021.102535, ,Rick van der Kleij Jan Maarten Schraagen Beatrice Cadet Heather Young
* ENHANCED MANET SECURITY USING ARTIFICIAL IMMUNE SYSTEM BASED DANGER THEORY TO DETECT SELFISH NODES.,https://doi.org/10.1016/j.cose.2021.102538, ,Lincy Elizebeth Jim Nahina Islam Mark A. Gregory
* A SYSTEMATIC LITERATURE REVIEW ON ONLINE ASSESSMENT SECURITY: CURRENT CHALLENGES AND INTEGRITY STRATEGIES.,https://doi.org/10.1016/j.cose.2021.102544, ,Manika Garg Anita Goel
* A SYSTEMATIC SURVEY ON SECURITY CONCERNS IN CRYPTOCURRENCIES: STATE-OF-THE-ART AND PERSPECTIVES.,https://doi.org/10.1016/j.cose.2021.102548, ,Sidharth Quamara Awadhesh Kumar Singh
* ON DETECTING AND CLASSIFYING DGA BOTNETS AND THEIR FAMILIES.,https://doi.org/10.1016/j.cose.2021.102549, ,Tong Anh Tuan Hoang Viet Long David Taniar
* TOPOLOGY-THEORETIC APPROACH TO ADDRESS ATTRIBUTE LINKAGE ATTACKS IN DIFFERENTIAL PRIVACY.,https://doi.org/10.1016/j.cose.2021.102552, ,Jincheng Wang Zhuohua Li John C. S. Lui Mingshen Sun
* MELTDOWN-TYPE ATTACKS ARE STILL FEASIBLE IN THE WALL OF KERNEL PAGE-TABLE ISOLATION.,https://doi.org/10.1016/j.cose.2021.102556, ,Yueqiang Cheng Zhi Zhang Yansong Gao Zhaofeng Chen Shengjian Guo Qifei Zhang Rui Mei Surya Nepal Yang Xiang
* MULTIUSER PHYSICAL LAYER SECURITY MECHANISM IN THE WIRELESS COMMUNICATION SYSTEM OF THE IIOT.,https://doi.org/10.1016/j.cose.2021.102559, ,Ruizhong Du Lin Zhen
* ACCESSIBLE AUTHENTICATION: ASSESSING THE APPLICABILITY FOR USERS WITH DISABILITIES.,https://doi.org/10.1016/j.cose.2021.102561, ,Steven Furnell Kirsi Helkala Naomi Woods
"* VOLUNTARY AND INSTRUMENTAL INFORMATION SECURITY POLICY COMPLIANCE: AN INTEGRATED VIEW OF PROSOCIAL MOTIVATION, SELF-REGULATION AND DETERRENCE.",https://doi.org/10.1016/j.cose.2021.102568, ,Yan Chen Weidong Xia Karlene Cousins
* EMUID: DETECTING PRESENCE OF EMULATION THROUGH MICROARCHITECTURAL CHARACTERISTIC ON ARM.,https://doi.org/10.1016/j.cose.2021.102569, ,Yeseul Choi Yunjong Jeong DaeHee Jang Brent ByungHoon Kang Hojoon Lee
* A FEATURE-DRIVEN METHOD FOR AUTOMATING THE ASSESSMENT OF OSINT CYBER THREAT SOURCES.,https://doi.org/10.1016/j.cose.2021.102576, ,Andrea Tundis Samuel Ruppert Max Mühlhäuser
* INFORMATION SECURITY POLICY COMPLIANCE-ELICITING REQUIREMENTS FOR A COMPUTERIZED SOFTWARE TO SUPPORT VALUE-BASED COMPLIANCE ANALYSIS.,https://doi.org/10.1016/j.cose.2021.102578, ,Fredrik Karlsson Ella Kolkowska Johan Petersson
* PEDR: EXPLOITING PHASE ERROR DRIFT RANGE TO DETECT FULL-MODEL ROGUE ACCESS POINT ATTACKS.,https://doi.org/10.1016/j.cose.2021.102581, ,Qian Lu Shihao Li Jiahui Zhang Ruobing Jiang
* A LINEAR CONVOLUTION-BASED CANCELABLE FINGERPRINT BIOMETRIC AUTHENTICATION SYSTEM.,https://doi.org/10.1016/j.cose.2021.102583, ,Wencheng Yang Song Wang James Jin Kang Michael N. Johnstone Aseel Bedari
* PROBABILISTIC MODELLING OF DECEPTION-BASED SECURITY FRAMEWORK USING MARKOV DECISION PROCESS.,https://doi.org/10.1016/j.cose.2021.102599, ,Junaid Haseeb Saif Ur Rehman Malik Masood Mansoori Ian Welch
* CONTROL FLOW EQUIVALENCE METHOD FOR ESTABLISHING SANCTITY OF COMPILING.,https://doi.org/10.1016/j.cose.2022.102608, ,Payas Awadhutkar Ahmed Tamrawi Ryan Goluch Suresh C. Kothari
* SITUATIONAL CRIME PREVENTION (SCP) TECHNIQUES TO PREVENT AND CONTROL CYBERCRIMES: A FOCUSED SYSTEMATIC REVIEW.,https://doi.org/10.1016/j.cose.2022.102611, ,Heemeng Ho Ryan Ko Lorraine Mazerolle
* A MODEL FOR RISK-BASED ADAPTIVE SECURITY CONTROLS.,https://doi.org/10.1016/j.cose.2022.102612, ,Miguel Calvo Marta Beltrán
* VULNERABILITY ANALYSIS OF QUALCOMM SECURE EXECUTION ENVIRONMENT (QSEE).,https://doi.org/10.1016/j.cose.2022.102628, ,Fatima Khalid Ammar Masood
* TOWARDS AN INFORMATION-THEORETIC FRAMEWORK OF INTRUSION DETECTION FOR COMPOSED SYSTEMS AND ROBUSTNESS ANALYSES.,https://doi.org/10.1016/j.cose.2022.102633, ,Tobias Mages Magnus Almgren Christian Rohner
* MODELING AND EXECUTING CYBER SECURITY EXERCISE SCENARIOS IN CYBER RANGES.,https://doi.org/10.1016/j.cose.2022.102635, ,Muhammad Mudassar Yamin Basel Katt
* FLEXIBLE SOFTWARE PROTECTION.,https://doi.org/10.1016/j.cose.2022.102636, ,Jens Van den Broeck Bart Coppens Bjorn De Sutter
* A PRIVACY-PRESERVING FRAMEWORK FOR ENDORSEMENT PROCESS IN HYPERLEDGER FABRIC.,https://doi.org/10.1016/j.cose.2022.102637, ,J. Dharani K. Sundarakantham Kunwar Singh S. Mercy Shalinie
* EGIDA: AUTOMATED SECURITY CONFIGURATION DEPLOYMENT SYSTEMS WITH EARLY ERROR DETECTION.,https://doi.org/10.1016/j.cose.2022.102638, ,Antonio Paya Alba Cotarelo Jose Manuel Redondo
* CAVP: A CONTEXT-AWARE VULNERABILITY PRIORITIZATION MODEL.,https://doi.org/10.1016/j.cose.2022.102639, ,Bill Jung Yan Li Tamir Bechor
* A LONGITUDINAL STUDY ON IMPROVING EMPLOYEE INFORMATION PROTECTIVE KNOWLEDGE AND BEHAVIORS.,https://doi.org/10.1016/j.cose.2022.102641, ,France Bélanger Jürgen Maier Michaela Maier
* CAE: CONTEXTUAL AUTO-ENCODER FOR MULTIVARIATE TIME-SERIES ANOMALY DETECTION IN AIR TRANSPORTATION.,https://doi.org/10.1016/j.cose.2022.102652, ,Antoine Chevrot Alexandre Vernotte Bruno Legeard
* A FRAMEWORK FOR DATA PRIVACY AND SECURITY ACCOUNTABILITY IN DATA BREACH COMMUNICATIONS.,https://doi.org/10.1016/j.cose.2022.102657, ,Louise Thomas Iqbal Gondal Taiwo Oseni Selena (Sally) Firmin
